fsku,actual_t10,wma_t10,ma3_t10,acc_wma_t10,acc_ma3_t10,actual_t11,wma_t11,ma3_t11,acc_wma_t11,acc_ma3_t11,actual_t12,final_t12,ma3_t12,acc_final_t12,acc_ma3_t12,actual_t1,final_t1,ma3_t1,acc_final_t1,acc_ma3_t1,final_t2,final_t3,actual_t1_num
39.L1.6060.USGM6005,2177.0,3432.0,3432.0,42.367171949165524,42.367171949165524,2106.0,3468.0,3468.0,35.3434631212409,35.3434631212409,2593,2200,2234.0,84.84381025838796,86.14217765779662,2835,2364,2292.0,83.3862433862434,80.84656084656085,2381,2418,2835
39.L1.6060.USGM6006,2727.0,3531.0,3531.0,70.51705170517052,70.51705170517052,1427.0,3356.0,3356.0,0.0,0.0,2080,2211,2518.0,93.70192307692308,78.95833333333334,1190,2014,2078.0,30.756302521008404,25.3781512605042,1916,1978,1190
39.L1.6060.USGM6007,2745.0,2752.0,2752.0,99.74499089253187,99.74499089253187,2742.0,2027.0,2027.0,73.93629953805008,73.93629953805008,5187,2636,2564.0,50.81935608251398,49.43127048390207,2941,3965,3558.0,65.18191091465488,79.02074124447466,4087,4270,2941
39.L1.6060.USGM6008,6235.0,4507.0,4507.0,72.28013900026731,72.28013900026731,2075.0,4898.0,4898.0,0.0,0.0,1958,4200,4762.0,0.0,0.0,2800,2848,3423.0,98.28571428571429,77.76190476190476,2426,2459,2800
39.L2.3060.USGM3613,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
39.L2.3060.USGM3619,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
39.L2.6060.UGG6003,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
39.L3.6060.USGM6008,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
40.L1.3060.UGC3600,45147.0,57935.0,57935.0,71.67401303888778,71.67401303888778,52532.0,47235.0,47235.0,89.91725678316709,89.91725678316709,61346,46222,43246.0,75.34639585303036,70.49468044642954,43852,55462,53008.0,73.52458268722066,79.1199185137888,56641,57228,43852
40.L1.3060.UGC3600AD,105.0,139.0,139.0,67.61904761904762,67.61904761904762,110.0,82.0,82.0,74.84848484848484,74.84848484848484,368,86,72.0,23.369565217391308,19.47463768115942,301,238,194.0,79.06976744186046,64.562569213732,251,270,301
40.L1.3060.UGC3600AV,2145.0,3834.0,3834.0,21.258741258741253,21.258741258741253,2517.0,2761.0,2761.0,90.30591974572904,90.30591974572904,2841,2200,1970.0,77.43752199929602,69.341781063006,2262,2605,2501.0,84.83642793987622,89.4341290893015,2658,2679,2262
40.L1.3060.UGC3600BD,89.0,238.0,238.0,0.0,0.0,248.0,198.0,198.0,79.83870967741935,79.83870967741935,404,158,125.0,39.10891089108911,30.85808580858086,528,294,247.0,55.68181818181819,46.78030303030303,318,328,528
40.L1.3060.UGC3600BV,2125.0,2688.0,2688.0,73.49019607843137,73.49019607843137,1521.0,2415.0,2415.0,41.222879684418146,41.222879684418146,2819,1775,1844.0,62.96559063497694,65.40144259193568,3178,2291,2155.0,72.08936438011328,67.80994336060415,2295,2399,3178
40.L1.3060.UGC3602,27944.0,42665.0,42665.0,47.3184464166428,47.3184464166428,37288.0,32629.0,32629.0,87.50625759851248,87.50625759851248,39602,34000,32653.0,85.85424978536437,82.45290641886773,31389,36576,34945.0,83.47510274299914,88.67225248760182,37626,37706,31389
40.L1.3060.UGC3602AD,240.0,126.0,126.0,52.5,52.5,310.0,156.0,156.0,50.215053763440864,50.215053763440864,418,259,236.0,61.96172248803828,56.459330143540676,342,350,323.0,97.6608187134503,94.34697855750488,362,370,342
40.L1.3060.UGC3602AV,2043.0,3236.0,3236.0,41.6054821341165,41.6054821341165,2355.0,2482.0,2482.0,94.60721868365181,94.60721868365181,2449,2308,2329.0,94.24254797876685,95.08642983530692,2565,2340,2282.0,91.22807017543859,88.97985705003249,2376,2380,2565
40.L1.3060.UGC3602BD,280.0,340.0,340.0,78.45238095238096,78.45238095238096,289.0,219.0,219.0,75.89388696655132,75.89388696655132,555,261,244.0,47.027027027027025,43.903903903903895,213,420,375.0,2.8169014084507005,24.100156494522686,434,454,213
40.L1.3060.UGC3602BV,2641.0,2940.0,2940.0,88.66590937776094,88.66590937776094,3184.0,2380.0,2380.0,74.73827470686767,74.73827470686767,3724,3000,2941.0,80.55853920515574,78.98317221625493,2019,3345,3183.0,34.323922734026745,42.347696879643394,3426,3461,2019
40.L1.3060.USC3601,6568.0,11891.0,11891.0,18.955542021924487,18.955542021924487,16380.0,8989.0,8989.0,54.877899877899885,54.877899877899885,11677,11929,10597.0,97.8419114498587,90.75390368530731,5807,12066,11542.0,0.0,1.2456230985592232,12812,12361,5807
40.L1.3060.USC3601D,212.0,267.0,267.0,74.2138364779874,74.2138364779874,603.0,238.0,238.0,39.414040906578215,39.414040906578215,262,350,320.0,66.41221374045801,77.98982188295165,175,354,359.0,0.0,0.0,376,347,175
40.L1.3060.USC3601V,906.0,1715.0,1715.0,10.669610007358365,10.669610007358365,2387.0,1270.0,1270.0,53.21882418656612,53.21882418656612,1607,1500,1552.0,93.34163036714375,96.59821613773076,1081,1701,1633.0,42.64569842738205,48.90533456675919,1810,1737,1081
40.L1.3060.USC3602,1838.0,5440.0,5440.0,0.0,0.0,4746.0,4673.0,4673.0,98.46888607950555,98.46888607950555,6097,4324,4527.0,70.92012465146793,74.25509813569515,1056,4840,4227.0,0.0,0.0,5198,5270,1056
40.L1.3060.USC3602D,11.0,86.0,86.0,0.0,0.0,312.0,67.0,67.0,21.36752136752137,21.36752136752137,200,74,120.0,37.0,59.833333333333336,96,196,174.0,0.0,18.402777777777768,220,209,96
40.L1.3060.USC3602V,194.0,715.0,715.0,0.0,0.0,635.0,617.0,617.0,97.21784776902888,97.21784776902888,425,530,534.0,75.29411764705883,74.43137254901961,72,72,418.0,100.0,0.0,47,151,72
40.L1.3060.USC3603,4169.0,11456.0,11456.0,0.0,0.0,5631.0,8131.0,8131.0,55.59699283726989,55.59699283726989,8936,5581,5792.0,62.455237242614146,64.816472694718,5736,6991,6245.0,78.12064156206415,91.12040911204092,7302,7536,5736
40.L1.3060.USC3603D,178.0,372.0,372.0,0.0,0.0,279.0,279.0,279.0,99.88052568697731,99.88052568697731,93,368,207.0,0.0,0.0,262,166,183.0,63.3587786259542,69.97455470737914,167,152,262
40.L1.3060.USC3603V,726.0,1370.0,1370.0,11.248852157943078,11.248852157943078,943.0,1025.0,1025.0,91.3396960056557,91.3396960056557,1383,866,850.0,62.61749819233551,61.46059291395517,860,1120,1017.0,69.76744186046511,81.70542635658914,1164,1195,860
40.L1.3060.USC3604,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
40.L1.3060.USC3604D,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
40.L1.3060.USC3604V,0.0,165.0,165.0,,,88.0,0.0,0.0,0.0,0.0,0,30,29.0,,,0,26,29.0,,,31,23,0
41.L1.3060.M3101,9376.0,8260.0,8260.0,88.09371444823663,88.09371444823663,2990.0,8279.0,8279.0,0.0,0.0,9797,5573,6231.0,56.884760641012555,63.60110237827907,1619,7671,7388.0,0.0,0.0,7373,7947,1619
41.L1.3060.M3102,714.0,1081.0,1081.0,48.59943977591037,48.59943977591037,593.0,876.0,876.0,52.22034851039909,52.22034851039909,1331,664,692.0,49.88730277986476,51.96594039569247,304,986,879.0,0.0,0.0,1011,1068,304
41.L1.3060.M3103,4667.0,7144.0,7144.0,46.91807728019428,46.91807728019428,6033.0,5666.0,5666.0,93.91126581579094,93.91126581579094,6495,5712,5725.0,87.9445727482679,88.14472671285604,4100,5991,5732.0,53.87804878048781,60.20325203252032,6151,6172,4100
41.L1.3060.M3104,350.0,876.0,876.0,0.0,0.0,699.0,633.0,633.0,90.60562708631379,90.60562708631379,784,576,552.0,73.46938775510203,70.40816326530613,453,672,611.0,51.65562913907284,65.12141280353201,711,714,453
41.L1.3060.M3105,82.0,492.0,492.0,0.0,0.0,62.0,434.0,434.0,0.0,0.0,39,100,160.0,0.0,0.0,1449,1449,61.0,100.0,4.209799861973773,0,258,1449
41.L1.3060.M3106,127.0,368.0,368.0,0.0,0.0,144.0,285.0,285.0,2.083333333333337,2.083333333333337,39,164,180.0,0.0,0.0,581,88,103.0,15.146299483648884,17.785427423981638,84,76,581
41.L1.3060.M3107,50.0,927.0,927.0,0.0,0.0,0.0,185.0,185.0,,,0,31,43.0,,,262,0,17.0,0.0,6.361323155216281,0,0,262
41.L1.3060.M3108,75.0,901.0,901.0,0.0,0.0,44.0,179.0,179.0,0.0,0.0,56,76,92.0,64.28571428571428,35.11904761904763,374,374,58.0,100.0,15.597147950089118,187,318,374
41.L1.3060.M3201,136.0,92.0,92.0,67.40196078431373,67.40196078431373,0.0,117.0,117.0,,,1309,136,52.0,10.389610389610393,3.997962821492229,18,682,482.0,0.0,0.0,734,833,18
41.L1.3060.M3203,169.0,175.0,175.0,96.2524654832347,96.2524654832347,151.0,167.0,167.0,89.40397350993378,89.40397350993378,0,182,203.0,,,8,79,107.0,0.0,0.0,70,59,8
41.L1.3060.M3205,68.0,62.0,62.0,91.66666666666667,91.66666666666667,63.0,37.0,37.0,58.730158730158735,58.730158730158735,0,49,48.0,,,25,32,44.0,72.0,25.333333333333343,29,24,25
41.L1.3060.M3207,19.0,162.0,162.0,0.0,0.0,0.0,55.0,55.0,,,0,6,7.0,,,22,0,6.0,0.0,28.787878787878785,0,0,22
41.L1.3060.M3301,9207.0,20733.0,20733.0,0.0,0.0,7517.0,18535.0,18535.0,0.0,0.0,14709,14700,9654.0,99.93881297165001,65.6310195571872,11574,8906,10478.0,76.94833246932781,90.52761937676401,5763,12573,11574
41.L1.3060.M3302,1460.0,2524.0,2524.0,27.123287671232877,27.123287671232877,2130.0,2304.0,2304.0,91.84663536776215,91.84663536776215,1215,1813,1520.0,50.78189300411522,74.89711934156378,1305,1538,1602.0,82.1455938697318,77.26692209450829,1560,1484,1305
41.L1.3060.M3303,7163.0,12626.0,12626.0,23.733072734887617,23.733072734887617,11121.0,11673.0,11673.0,95.03342025597217,95.03342025597217,21846,21800,9097.0,99.78943513686717,41.63996460068967,6180,11370,13377.0,16.019417475728158,0.0,7357,16052,6180
41.L1.3060.M3304,1066.0,2334.0,2334.0,0.0,0.0,832.0,2281.0,2281.0,0.0,0.0,3203,1312,1381.0,40.96159850140493,43.12623582058487,670,1445,1700.0,0.0,0.0,935,2040,670
41.L1.3060.M3305,10176.0,7460.0,7460.0,73.31302410901468,73.31302410901468,12749.0,8813.0,8813.0,69.12960493633489,69.12960493633489,13183,11506,10349.0,87.27907153151786,78.50008849781284,9367,10231,12036.0,90.77612896338209,71.50635208711434,6620,14443,9367
41.L1.3060.M3306,20578.0,8847.0,8847.0,42.990896426604465,42.990896426604465,16718.0,12312.0,12312.0,73.6451728675679,73.6451728675679,10223,10200,14874.0,99.77501711826274,54.5012879454824,9256,14242,15840.0,46.13223854796888,28.87136271967733,13532,13083,9256
41.L1.3060.M3307,9539.0,9679.0,9679.0,98.5358353426285,98.5358353426285,19053.0,10148.0,10148.0,53.26195349813678,53.26195349813678,24073,24100,10753.0,99.88784114983592,44.666915908555914,12510,19660,17555.0,42.845723421262996,59.67226219024779,20862,21144,12510
41.L1.3060.M3308,11767.0,7667.0,7667.0,65.15962720602815,65.15962720602815,11194.0,8240.0,8240.0,73.61086296230124,73.61086296230124,7377,10582,8771.0,56.55415480547647,81.09891102977723,5207,9400,10113.0,19.473785289033994,5.787081492862189,9152,8871,5207
41.L1.3060.M3401,565.0,1005.0,1005.0,22.064896755162234,22.064896755162234,759.0,829.0,829.0,90.82125603864735,90.82125603864735,419,454,478.0,91.64677804295943,85.83929992044551,334,494,581.0,52.09580838323353,26.047904191616766,320,697,334
41.L1.3060.M3403,180.0,752.0,752.0,0.0,0.0,36.0,606.0,606.0,0.0,0.0,1814,193,204.0,10.639470782800442,11.227489893421538,118,575,677.0,0.0,0.0,372,812,118
41.L1.3060.M3405,2126.0,1454.0,1454.0,68.39134524929445,68.39134524929445,2021.0,1694.0,1694.0,83.8363846280719,83.8363846280719,714,1691,1780.0,0.0,0.0,1260,1377,1620.0,90.71428571428571,71.4021164021164,891,1944,1260
41.L1.3060.M3407,1074.0,1509.0,1509.0,59.528243327126006,59.528243327126006,1687.0,1285.0,1285.0,76.17071724955542,76.17071724955542,1971,1442,1102.0,73.16083206494166,55.910705225773725,889,1341,1577.0,49.156355455568054,22.572178477690297,868,1893,889
41.L1.3060.MS361001T,2410.0,4776.0,4776.0,1.8257261410788428,1.8257261410788428,4471.0,3003.0,3003.0,67.17363751584284,67.17363751584284,2168,3086,2506.0,57.656826568265686,84.39421894218941,1508,2907,3016.0,7.228116710875332,0.0,2998,2805,1508
41.L1.3060.MS361002D,0.0,68.0,68.0,,,16.0,15.0,15.0,91.66666666666666,91.66666666666666,0,11,10.0,,,56,5,5.0,8.92857142857143,9.523809523809524,6,4,56
41.L1.3060.MS361003V,255.0,1121.0,1121.0,0.0,0.0,190.0,545.0,545.0,0.0,0.0,272,184,169.0,67.64705882352942,62.254901960784316,32,32,239.0,100.0,0.0,21,136,32
41.L1.3060.MT361001T,6730.0,13051.0,13051.0,6.082218920257565,6.082218920257565,1655.0,10670.0,10670.0,0.0,0.0,2006,3587,4030.0,21.1864406779661,0.0,393,393,3464.0,100.0,0.0,660,1439,393
41.L1.3060.MT361002D,92.0,175.0,175.0,9.782608695652172,9.782608695652172,92.0,141.0,141.0,46.37681159420289,46.37681159420289,40,99,104.0,0.0,0.0,0,66,75.0,,,63,59,0
41.L1.3060.MT361003V,1749.0,1824.0,1824.0,95.71183533447685,95.71183533447685,194.0,1718.0,1718.0,0.0,0.0,757,712,799.0,94.0554821664465,94.4958168207838,75,75,900.0,100.0,0.0,49,378,75
41.L1.3060.S3101,1337.0,2682.0,2682.0,0.0,0.0,6040.0,1253.0,1253.0,20.745033112582778,20.745033112582778,1778,3589,2739.0,0.0,45.93175853018372,1985,2968,3052.0,50.478589420654906,46.26364399664149,3225,2858,1985
41.L1.3060.S3102,306.0,591.0,591.0,6.753812636165568,6.753812636165568,747.0,306.0,306.0,40.963855421686745,40.963855421686745,501,609,398.0,78.44311377245509,79.44111776447106,84,84,518.0,100.0,0.0,55,250,84
41.L1.3060.S3103,763.0,7456.0,7456.0,0.0,0.0,1748.0,3509.0,3509.0,0.0,0.0,2079,1748,1913.0,84.07888407888407,92.01539201539202,575,575,1530.0,100.0,0.0,374,575,575
41.L1.3060.S3104,184.0,1340.0,1340.0,0.0,0.0,358.0,536.0,536.0,50.37243947858474,50.37243947858474,358,350,405.0,97.76536312849163,86.96461824953444,23,23,300.0,100.0,0.0,15,179,23
41.L1.3060.S3105,0.0,1198.0,1198.0,,,449.0,173.0,173.0,38.45582776540459,38.45582776540459,0,283,247.0,,,330,135,150.0,40.90909090909091,45.35353535353535,157,119,330
41.L1.3060.S3106,0.0,836.0,836.0,,,489.0,161.0,161.0,32.85616905248806,32.85616905248806,1329,288,235.0,21.670428893905193,17.657386506144977,443,811,606.0,16.930022573363434,63.20541760722347,902,960,443
41.L1.3060.S3107,440.0,575.0,575.0,69.24242424242424,69.24242424242424,52.0,178.0,178.0,0.0,0.0,216,160,167.0,74.07407407407408,77.1604938271605,223,212,236.0,95.06726457399103,94.17040358744396,181,197,223
41.L1.3060.S3108,267.0,461.0,461.0,27.340823970037455,27.340823970037455,238.0,327.0,327.0,62.60504201680672,62.60504201680672,932,282,307.0,30.257510729613735,32.97567954220314,568,591,479.0,95.95070422535211,84.33098591549295,623,675,568
41.L1.3060.S3201,104.0,100.0,100.0,95.83333333333334,95.83333333333334,214.0,83.0,83.0,38.62928348909658,38.62928348909658,8,134,117.0,0.0,0.0,142,89,109.0,62.676056338028175,76.52582159624414,90,73,142
41.L1.3060.S3203,16.0,307.0,307.0,0.0,0.0,125.0,128.0,128.0,97.86666666666666,97.86666666666666,24,94,68.0,0.0,0.0,25,53,55.0,0.0,0.0,59,50,25
41.L1.3060.S3205,0.0,362.0,362.0,,,117.0,42.0,42.0,35.89743589743589,35.89743589743589,10,71,60.0,0.0,0.0,86,40,42.0,46.51162790697675,49.224806201550386,46,37,86
41.L1.3060.S3207,111.0,154.0,154.0,61.261261261261254,61.261261261261254,101.0,116.0,116.0,85.14851485148515,85.14851485148515,160,120,130.0,75.0,81.45833333333334,188,132,124.0,70.2127659574468,65.95744680851064,134,139,188
41.L1.3060.U3101,1812.0,3828.0,3828.0,0.0,0.0,1120.0,2574.0,2574.0,0.0,0.0,2874,1365,1414.0,47.494780793319414,49.1881234052424,2772,2135,1935.0,77.02020202020202,69.81721981721982,2154,2292,2772
41.L1.3060.U3102,238.0,414.0,414.0,26.190476190476186,26.190476190476186,149.0,277.0,277.0,13.870246085011196,13.870246085011196,573,163,158.0,28.446771378708547,27.51599767306573,104,104,320.0,100.0,0.0,68,312,104
41.L1.3060.U3103,4274.0,5775.0,5775.0,64.88067384183435,64.88067384183435,5751.0,4240.0,4240.0,73.72051237465949,73.72051237465949,1464,5000,4252.0,0.0,0.0,891,891,3830.0,100.0,0.0,648,2944,891
41.L1.3060.U3104,769.0,839.0,839.0,90.85392284351971,90.85392284351971,948.0,506.0,506.0,53.340365682137836,53.340365682137836,184,800,653.0,0.0,0.0,122,122,634.0,100.0,0.0,84,339,122
41.L1.3060.U3105,2189.0,1917.0,1917.0,87.55900715699711,87.55900715699711,1108.0,2124.0,2124.0,8.30324909747292,8.30324909747292,1848,1694,1904.0,91.66666666666666,96.95165945165945,1404,1694,1715.0,79.34472934472934,77.84900284900284,1623,1689,1404
41.L1.3060.U3106,1597.0,2791.0,2791.0,25.23481527864746,25.23481527864746,1532.0,2426.0,2426.0,41.66666666666667,41.66666666666667,1184,1437,1985.0,78.63175675675676,32.37612612612612,280,280,1438.0,100.0,0.0,182,592,280
41.L1.3060.U3107,1672.0,892.0,892.0,53.329346092504,53.329346092504,306.0,959.0,959.0,0.0,0.0,474,602,866.0,72.9957805907173,17.29957805907173,935,663,817.0,70.9090909090909,87.41532976827095,535,561,935
41.L1.3060.U3108,247.0,563.0,563.0,0.0,0.0,122.0,446.0,446.0,0.0,0.0,484,480,243.0,99.17355371900827,50.20661157024793,347,328,284.0,94.52449567723343,81.94044188280499,334,362,347
41.L1.3060.U3201,14.0,92.0,92.0,0.0,0.0,0.0,71.0,71.0,,,112,19,30.0,16.964285714285708,26.488095238095244,0,59,42.0,,,63,72,0
41.L1.3060.U3203,139.0,303.0,303.0,0.0,0.0,260.0,132.0,132.0,50.8974358974359,50.8974358974359,199,188,159.0,94.47236180904522,80.06700167504188,58,205,199.0,0.0,0.0,214,208,58
41.L1.3060.U3205,125.0,182.0,182.0,54.400000000000006,54.400000000000006,119.0,153.0,153.0,71.14845938375349,71.14845938375349,50,126,130.0,0.0,0.0,142,86,98.0,60.56338028169015,69.01408450704226,82,77,142
41.L1.3060.U3207,28.0,20.0,20.0,70.23809523809524,70.23809523809524,11.0,16.0,16.0,54.54545454545454,54.54545454545454,98,27,13.0,27.55102040816326,13.265306122448983,47,17,46.0,36.170212765957444,97.16312056737588,11,23,47
41.L1.3060.U3301,17269.0,14477.0,14477.0,83.83423089543885,83.83423089543885,15257.0,17231.0,17231.0,87.06167660745888,87.06167660745888,15710,15585,14534.0,99.20432845321452,92.51432208784213,17846,13667,16079.0,76.58298778437745,90.0967537076469,8843,19294,17846
41.L1.3060.U3302,1699.0,2045.0,2045.0,79.61546007455367,79.61546007455367,1906.0,2058.0,2058.0,92.02518363064009,92.02518363064009,2206,1787,1647.0,81.00634632819583,74.66001813236628,2384,2015,1937.0,84.5218120805369,81.25,2050,2071,2384
41.L1.3060.U3303,18803.0,14530.0,14530.0,77.27667570777713,77.27667570777713,10056.0,17807.0,17807.0,22.918324051975613,22.918324051975613,18487,16970,14712.0,91.79423378590361,79.58024557797371,14960,13415,15782.0,89.67245989304813,94.50534759358288,8680,18938,14960
41.L1.3060.U3304,1465.0,2371.0,2371.0,38.179749715585906,38.179749715585906,857.0,2615.0,2615.0,0.0,0.0,2395,1432,1508.0,59.791231732776616,62.95059151009047,2030,1336,1572.0,65.8128078817734,77.45484400656815,865,1887,2030
41.L1.3060.U3305,12219.0,13095.0,13095.0,92.82810922879668,92.82810922879668,7581.0,13303.0,13303.0,24.521830893022035,24.521830893022035,25818,25800,10376.0,99.93028119916337,40.1903065045059,11806,12925,15206.0,90.52176859224123,71.20108419447739,8363,18247,11806
41.L1.3060.U3306,15230.0,10298.0,10298.0,67.6143576274896,67.6143576274896,5466.0,12708.0,12708.0,0.0,0.0,13015,13745,10794.0,94.39108720706876,82.93251376616723,10744,9551,11237.0,88.89612807148175,95.41139240506328,6180,13484,10744
41.L1.3060.U3307,23310.0,16126.0,16126.0,69.18060918060918,69.18060918060918,20844.0,21457.0,21457.0,97.05910573786221,97.05910573786221,25573,21037,21720.0,82.26254252531967,84.93202466142678,20054,19756,23242.0,98.5140121671487,84.10125993151824,12783,27891,20054
41.L1.3060.U3308,11260.0,13069.0,13069.0,83.93428063943162,83.93428063943162,18113.0,14404.0,14404.0,79.52115423544784,79.52115423544784,18110,16347,14605.0,90.2650469353948,80.64605190502485,11714,13454,15828.0,85.14597917022367,64.88247680837745,8705,18993,11714
41.L1.3060.U3401,350.0,676.0,676.0,6.952380952380965,6.952380952380965,868.0,622.0,622.0,71.69738863287252,71.69738863287252,430,670,552.0,44.18604651162791,71.6279069767442,605,545,549.0,90.08264462809917,90.79889807162536,575,537,605
41.L1.3060.U3403,1707.0,1206.0,1206.0,70.630736184339,70.630736184339,608.0,1492.0,1492.0,0.0,0.0,748,1052,1354.0,59.35828877005347,18.983957219251334,318,898,1021.0,0.0,0.0,795,816,318
41.L1.3060.U3405,2526.0,1785.0,1785.0,70.65188704143574,70.65188704143574,1502.0,2124.0,2124.0,58.566355969818005,58.566355969818005,2954,2043,2150.0,69.16046039268788,72.79395170390431,1937,1978,2327.0,97.88332472896232,79.84856307003957,1280,2793,1937
41.L1.3060.U3407,2399.0,2420.0,2420.0,99.13852994303183,99.13852994303183,3264.0,2733.0,2733.0,83.73161764705883,83.73161764705883,3402,2791,2623.0,82.03997648442093,77.11150303742897,1626,2568,3022.0,42.06642066420664,14.165641656416572,1662,3626,1626
41.L1.3060.UT361001T,7797.0,12688.0,12688.0,37.26647000983283,37.26647000983283,9514.0,7881.0,7881.0,82.8323172868054,82.8323172868054,8809,7812,6963.0,88.682029742309,79.04794339122867,1502,1502,8707.0,100.0,0.0,976,4404,1502
41.L1.3060.UT361002D,319.0,239.0,239.0,75.02612330198536,75.02612330198536,10.0,293.0,293.0,0.0,0.0,136,141,177.0,96.32352941176471,70.09803921568628,15,135,155.0,0.0,0.0,110,123,15
41.L1.3060.UT361003V,763.0,1531.0,1531.0,0.0,0.0,1366.0,958.0,958.0,70.10736944851146,70.10736944851146,1299,929,738.0,71.51655119322555,56.812933025404156,46,46,1143.0,100.0,0.0,30,650,46
41.L1.4060.MS462001,1786.0,2279.0,2279.0,72.39641657334826,72.39641657334826,2257.0,1652.0,1652.0,73.19450598139123,73.19450598139123,4249,2048,1987.0,48.199576370910805,46.75609947438614,3691,3159,2764.0,85.58656190734219,74.88485505283121,3306,3450,3691
41.L1.4060.MS462002,1725.0,1183.0,1183.0,68.59903381642512,68.59903381642512,3140.0,1291.0,1291.0,41.11464968152866,41.11464968152866,1820,2352,2063.0,70.76923076923076,86.64835164835165,2689,2197,2228.0,81.70323540349573,82.86847650923517,2272,2159,2689
41.L1.4060.MS462003,91.0,806.0,806.0,0.0,0.0,407.0,717.0,717.0,23.751023751023737,23.751023751023737,1417,282,251.0,19.90119971771348,17.689955304634207,325,849,638.0,0.0,3.589743589743577,931,1004,325
41.L1.4060.MS462004,1514.0,2572.0,2572.0,30.11889035667107,30.11889035667107,1042.0,1427.0,1427.0,63.05182341650672,63.05182341650672,1445,1196,1220.0,82.7681660899654,84.42906574394465,1905,1338,1334.0,70.23622047244095,70.00874890638671,1311,1346,1905
41.L1.4060.MT462001,1201.0,1584.0,1584.0,68.13766305856231,68.13766305856231,583.0,1579.0,1579.0,0.0,0.0,2029,1169,1457.0,57.61458846722524,71.80877279448003,4391,4391,1271.0,100.0,28.945570485083127,2854,4830,4391
41.L1.4060.MT462002,8241.0,4226.0,4226.0,51.28018444363548,51.28018444363548,2911.0,6058.0,6058.0,0.0,0.0,4395,4746,5081.0,92.0136518771331,84.39893818733408,286,286,5182.0,100.0,0.0,186,2198,286
41.L1.4060.MT462003,3418.0,2445.0,2445.0,71.53306026916326,71.53306026916326,1197.0,3177.0,3177.0,0.0,0.0,3373,1738,1729.0,51.526830714497486,51.260005929439664,2863,2729,2663.0,95.31959483059728,93.00267784375363,2616,2801,2863
41.L1.4060.MT462004,3506.0,2885.0,2885.0,82.29701464156685,82.29701464156685,1094.0,3447.0,3447.0,0.0,0.0,3756,2162,2471.0,57.561235356762516,65.79694710685126,6647,2907,2785.0,43.73401534526854,41.90361566621533,2799,3023,6647
41.L1.4080.M4101,0.0,482.0,482.0,,,282.0,158.0,158.0,55.910165484633566,55.910165484633566,0,120,113.0,,,34,85,94.0,0.0,0.0,99,75,34
41.L1.4080.M4102,0.0,250.0,250.0,,,312.0,18.0,18.0,5.876068376068366,5.876068376068366,0,100,111.0,,,34,94,104.0,0.0,0.0,109,83,34
41.L1.4080.M4103,72.0,838.0,838.0,0.0,0.0,240.0,62.0,62.0,25.83333333333333,25.83333333333333,0,130,127.0,,,0,0,104.0,,,0,0,0
41.L1.4080.M4104,78.0,396.0,396.0,0.0,0.0,0.0,358.0,358.0,,,0,74,111.0,,,0,0,26.0,,,0,0,0
41.L1.4080.M4201,0.0,15.0,15.0,,,60.0,15.0,15.0,25.555555555555564,25.555555555555564,0,60,20.0,,,18,18,20.0,100.0,88.88888888888889,21,16,18
41.L1.4080.M4203,0.0,83.0,83.0,,,0.0,10.0,10.0,,,0,0,0.0,,,0,0,0.0,,,0,0,0
41.L1.4080.MT483001,3729.0,1636.0,1636.0,43.881290783945644,43.881290783945644,3810.0,2879.0,2879.0,75.57305336832896,75.57305336832896,10246,10200,4149.0,99.55104430997463,40.49710456112955,9770,9770,5928.0,100.0,60.678949164107806,9317,9546,9770
41.L1.4080.MT483001D,492.0,240.0,240.0,48.84823848238482,48.84823848238482,363.0,404.0,404.0,88.61340679522498,88.61340679522498,118,438,525.0,0.0,0.0,349,266,324.0,76.21776504297995,92.93218720152817,241,224,349
41.L1.4080.MT483001V,431.0,504.0,504.0,82.98530549110596,82.98530549110596,353.0,648.0,648.0,16.43059490084986,16.43059490084986,604,492,766.0,81.4569536423841,73.23399558498897,1376,1376,463.0,100.0,33.624031007751945,894,1514,1376
41.L1.4080.MT483002B,807.0,0.0,0.0,0.04130524576622108,0.04130524576622108,1291.0,269.0,269.0,20.862380583526974,20.862380583526974,3145,1162,700.0,36.94753577106519,22.24695283518813,1663,1663,1748.0,100.0,94.9087993585889,2070,2056,1663
41.L1.4080.MT483002D,505.0,0.0,0.0,0.06600660066006236,0.06600660066006236,803.0,169.0,169.0,21.00456621004566,21.00456621004566,602,633,436.0,94.85049833887044,72.48062015503875,405,643,637.0,41.23456790123456,42.79835390946503,663,645,405
41.L1.4080.MT483002W,2251.0,82.0,82.0,3.6576336443062463,3.6576336443062463,5675.0,833.0,833.0,14.672540381791489,14.672540381791489,5173,5108,2724.0,98.7434757394162,52.664475803853335,6396,6396,4366.0,100.0,68.26662497394204,5957,6010,6396
