item_code,period_start,qty
39.L1.3060.USGM3601,2025-12-01,254.0
39.L1.3060.USGM3601,2026-01-01,337.0
39.L1.3060.USGM3601,2026-02-01,356.0
39.L1.3060.USGM3601,2026-03-01,373.0
39.L1.3060.USGM3603,2025-12-01,357.0
39.L1.3060.USGM3603,2026-01-01,3411.0
39.L1.3060.USGM3603,2026-02-01,1089.0
39.L1.3060.USGM3603,2026-03-01,3318.0
39.L1.3060.USGM3604,2025-12-01,1111.0
39.L1.3060.USGM3604,2026-01-01,740.0
39.L1.3060.USGM3604,2026-02-01,739.0
39.L1.3060.USGM3604,2026-03-01,817.0
39.L1.3060.USGM3605,2025-12-01,38.0
39.L1.3060.USGM3605,2026-01-01,181.0
39.L1.3060.USGM3605,2026-02-01,195.0
39.L1.3060.USGM3605,2026-03-01,217.0
39.L1.3060.USGM3606,2025-12-01,900.0
39.L1.3060.USGM3606,2026-01-01,980.0
39.L1.3060.USGM3606,2026-02-01,979.0
39.L1.3060.USGM3606,2026-03-01,995.0
39.L1.3060.USGM3607,2025-12-01,216.0
39.L1.3060.USGM3607,2026-01-01,495.0
39.L1.3060.USGM3607,2026-02-01,516.0
39.L1.3060.USGM3607,2026-03-01,578.0
39.L1.3060.USGM3608,2025-12-01,32.0
39.L1.3060.USGM3608,2026-01-01,44.0
39.L1.3060.USGM3608,2026-02-01,46.0
39.L1.3060.USGM3608,2026-03-01,50.0
39.L1.3060.USGM3609,2025-12-01,1351.0
39.L1.3060.USGM3609,2026-01-01,1228.0
39.L1.3060.USGM3609,2026-02-01,1324.0
39.L1.3060.USGM3609,2026-03-01,1226.0
39.L1.3060.USGM3610,2025-12-01,601.0
39.L1.3060.USGM3610,2026-01-01,383.0
39.L1.3060.USGM3610,2026-02-01,371.0
39.L1.3060.USGM3610,2026-03-01,344.0
39.L1.3060.USGM3611,2025-12-01,38.0
39.L1.3060.USGM3611,2026-01-01,12.0
39.L1.3060.USGM3611,2026-02-01,9.0
39.L1.3060.USGM3611,2026-03-01,8.0
39.L1.3060.USGM3612,2025-12-01,435.0
39.L1.3060.USGM3612,2026-01-01,345.0
39.L1.3060.USGM3612,2026-02-01,295.0
39.L1.3060.USGM3612,2026-03-01,321.0
39.L1.3060.USGM3613,2025-12-01,4000.0
39.L1.3060.USGM3613,2026-01-01,3846.0
39.L1.3060.USGM3613,2026-02-01,3786.0
39.L1.3060.USGM3613,2026-03-01,3912.0
39.L1.3060.USGM3614,2025-12-01,3106.0
39.L1.3060.USGM3614,2026-01-01,2871.0
39.L1.3060.USGM3614,2026-02-01,2639.0
39.L1.3060.USGM3614,2026-03-01,2790.0
39.L1.3060.USGM3615,2025-12-01,3400.0
39.L1.3060.USGM3615,2026-01-01,10495.0
39.L1.3060.USGM3615,2026-02-01,8737.0
39.L1.3060.USGM3615,2026-03-01,9129.0
39.L1.3060.USGM3616,2025-12-01,4755.0
39.L1.3060.USGM3616,2026-01-01,9534.0
39.L1.3060.USGM3616,2026-02-01,8084.0
39.L1.3060.USGM3616,2026-03-01,8346.0
39.L1.3060.USGM3617,2025-12-01,5856.0
39.L1.3060.USGM3617,2026-01-01,11058.0
39.L1.3060.USGM3617,2026-02-01,9801.0
39.L1.3060.USGM3617,2026-03-01,10037.0
39.L1.3060.USGM3618,2025-12-01,2700.0
39.L1.3060.USGM3618,2026-01-01,3051.0
39.L1.3060.USGM3618,2026-02-01,3099.0
39.L1.3060.USGM3618,2026-03-01,3077.0
39.L1.3060.USGM3619,2025-12-01,4800.0
39.L1.3060.USGM3619,2026-01-01,4919.0
39.L1.3060.USGM3619,2026-02-01,5050.0
39.L1.3060.USGM3619,2026-03-01,5017.0
39.L1.3060.USGM3620,2025-12-01,14400.0
39.L1.3060.USGM3620,2026-01-01,11933.0
39.L1.3060.USGM3620,2026-02-01,11832.0
39.L1.3060.USGM3620,2026-03-01,12120.0
39.L1.4080.USG48003,2025-12-01,1500.0
39.L1.4080.USG48003,2026-01-01,2468.0
39.L1.4080.USG48003,2026-02-01,2730.0
39.L1.4080.USG48003,2026-03-01,2501.0
39.L1.4080.USG48004,2025-12-01,138.0
39.L1.4080.USG48004,2026-01-01,245.0
39.L1.4080.USG48004,2026-02-01,275.0
39.L1.4080.USG48004,2026-03-01,277.0
39.L1.4080.USG48005,2025-12-01,594.0
39.L1.4080.USG48005,2026-01-01,772.0
39.L1.4080.USG48005,2026-02-01,846.0
39.L1.4080.USG48005,2026-03-01,850.0
39.L1.4080.USG48006,2025-12-01,1539.0
39.L1.4080.USG48006,2026-01-01,1622.0
39.L1.4080.USG48006,2026-02-01,1550.0
39.L1.4080.USG48006,2026-03-01,1565.0
39.L1.4080.USG48007,2025-12-01,83.0
39.L1.4080.USG48007,2026-01-01,62.0
39.L1.4080.USG48007,2026-02-01,38.0
39.L1.4080.USG48007,2026-03-01,40.0
39.L1.4080.USG48008,2025-12-01,400.0
39.L1.4080.USG48008,2026-01-01,341.0
39.L1.4080.USG48008,2026-02-01,269.0
39.L1.4080.USG48008,2026-03-01,257.0
39.L1.4080.USG48009,2025-12-01,1963.0
39.L1.4080.USG48009,2026-01-01,12.0
39.L1.4080.USG48009,2026-02-01,63.0
39.L1.4080.USG48009,2026-03-01,285.0
39.L1.4080.USG48010,2025-12-01,164.0
39.L1.4080.USG48010,2026-01-01,0.0
39.L1.4080.USG48010,2026-02-01,0.0
39.L1.4080.USG48010,2026-03-01,0.0
39.L1.4080.USG48011,2025-12-01,955.0
39.L1.4080.USG48011,2026-01-01,0.0
39.L1.4080.USG48011,2026-02-01,0.0
39.L1.4080.USG48011,2026-03-01,4.0
39.L1.4080.USG48012,2025-12-01,477.0
39.L1.4080.USG48012,2026-01-01,0.0
39.L1.4080.USG48012,2026-02-01,0.0
39.L1.4080.USG48012,2026-03-01,96.0
39.L1.4080.USG48013,2025-12-01,253.0
39.L1.4080.USG48013,2026-01-01,173.0
39.L1.4080.USG48013,2026-02-01,164.0
39.L1.4080.USG48013,2026-03-01,185.0
39.L1.4080.USG48014,2025-12-01,416.0
39.L1.4080.USG48014,2026-01-01,300.0
39.L1.4080.USG48014,2026-02-01,242.0
39.L1.4080.USG48014,2026-03-01,253.0
39.L1.4080.USG48015,2025-12-01,180.0
39.L1.4080.USG48015,2026-01-01,0.0
39.L1.4080.USG48015,2026-02-01,27.0
39.L1.4080.USG48015,2026-03-01,90.0
39.L1.4080.USG48016,2025-12-01,4.0
39.L1.4080.USG48016,2026-01-01,0.0
39.L1.4080.USG48016,2026-02-01,6.0
39.L1.4080.USG48016,2026-03-01,23.0
39.L1.4080.USG48017,2025-12-01,2952.0
39.L1.4080.USG48017,2026-01-01,238.0
39.L1.4080.USG48017,2026-02-01,155.0
39.L1.4080.USG48017,2026-03-01,714.0
39.L1.6060.UGG6001,2025-12-01,2800.0
39.L1.6060.UGG6001,2026-01-01,2486.0
39.L1.6060.UGG6001,2026-02-01,2359.0
39.L1.6060.UGG6001,2026-03-01,2387.0
39.L1.6060.UGG6003,2025-12-01,1400.0
39.L1.6060.UGG6003,2026-01-01,1498.0
39.L1.6060.UGG6003,2026-02-01,1525.0
39.L1.6060.UGG6003,2026-03-01,1514.0
39.L1.6060.UGG6004,2025-12-01,3500.0
39.L1.6060.UGG6004,2026-01-01,2522.0
39.L1.6060.UGG6004,2026-02-01,2479.0
39.L1.6060.UGG6004,2026-03-01,2367.0
39.L1.6060.UGG6006,2025-12-01,1200.0
39.L1.6060.UGG6006,2026-01-01,973.0
39.L1.6060.UGG6006,2026-02-01,897.0
39.L1.6060.UGG6006,2026-03-01,845.0
39.L1.6060.UGG6007,2025-12-01,3200.0
39.L1.6060.UGG6007,2026-01-01,1071.0
39.L1.6060.UGG6007,2026-02-01,696.0
39.L1.6060.UGG6007,2026-03-01,1369.0
39.L1.6060.UGG6010,2025-12-01,2100.0
39.L1.6060.UGG6010,2026-01-01,1909.0
39.L1.6060.UGG6010,2026-02-01,1960.0
39.L1.6060.UGG6010,2026-03-01,1876.0
39.L1.6060.USGM6001,2025-12-01,650.0
39.L1.6060.USGM6001,2026-01-01,206.0
39.L1.6060.USGM6001,2026-02-01,234.0
39.L1.6060.USGM6001,2026-03-01,184.0
39.L1.6060.USGM6002,2025-12-01,2037.0
39.L1.6060.USGM6002,2026-01-01,2983.0
39.L1.6060.USGM6002,2026-02-01,2847.0
39.L1.6060.USGM6002,2026-03-01,3083.0
39.L1.6060.USGM6003,2025-12-01,2780.0
39.L1.6060.USGM6003,2026-01-01,3278.0
39.L1.6060.USGM6003,2026-02-01,3528.0
39.L1.6060.USGM6003,2026-03-01,3622.0
39.L1.6060.USGM6004,2025-12-01,3000.0
39.L1.6060.USGM6004,2026-01-01,1908.0
39.L1.6060.USGM6004,2026-02-01,1796.0
39.L1.6060.USGM6004,2026-03-01,1720.0
39.L1.6060.USGM6005,2025-12-01,2200.0
39.L1.6060.USGM6005,2026-01-01,2364.0
39.L1.6060.USGM6005,2026-02-01,2381.0
39.L1.6060.USGM6005,2026-03-01,2418.0
39.L1.6060.USGM6006,2025-12-01,2211.0
39.L1.6060.USGM6006,2026-01-01,2014.0
39.L1.6060.USGM6006,2026-02-01,1916.0
39.L1.6060.USGM6006,2026-03-01,1978.0
39.L1.6060.USGM6007,2025-12-01,2636.0
39.L1.6060.USGM6007,2026-01-01,3965.0
39.L1.6060.USGM6007,2026-02-01,4087.0
39.L1.6060.USGM6007,2026-03-01,4270.0
39.L1.6060.USGM6008,2025-12-01,4200.0
39.L1.6060.USGM6008,2026-01-01,2848.0
39.L1.6060.USGM6008,2026-02-01,2426.0
39.L1.6060.USGM6008,2026-03-01,2459.0
40.L1.3060.UGC3600,2025-12-01,46222.0
40.L1.3060.UGC3600,2026-01-01,55462.0
40.L1.3060.UGC3600,2026-02-01,56641.0
40.L1.3060.UGC3600,2026-03-01,57228.0
40.L1.3060.UGC3600AD,2025-12-01,86.0
40.L1.3060.UGC3600AD,2026-01-01,238.0
40.L1.3060.UGC3600AD,2026-02-01,251.0
40.L1.3060.UGC3600AD,2026-03-01,270.0
40.L1.3060.UGC3600AV,2025-12-01,2200.0
40.L1.3060.UGC3600AV,2026-01-01,2605.0
40.L1.3060.UGC3600AV,2026-02-01,2658.0
40.L1.3060.UGC3600AV,2026-03-01,2679.0
40.L1.3060.UGC3600BD,2025-12-01,158.0
40.L1.3060.UGC3600BD,2026-01-01,294.0
40.L1.3060.UGC3600BD,2026-02-01,318.0
40.L1.3060.UGC3600BD,2026-03-01,328.0
40.L1.3060.UGC3600BV,2025-12-01,1775.0
40.L1.3060.UGC3600BV,2026-01-01,2291.0
40.L1.3060.UGC3600BV,2026-02-01,2295.0
40.L1.3060.UGC3600BV,2026-03-01,2399.0
40.L1.3060.UGC3602,2025-12-01,34000.0
40.L1.3060.UGC3602,2026-01-01,36576.0
40.L1.3060.UGC3602,2026-02-01,37626.0
40.L1.3060.UGC3602,2026-03-01,37706.0
40.L1.3060.UGC3602AD,2025-12-01,259.0
40.L1.3060.UGC3602AD,2026-01-01,350.0
40.L1.3060.UGC3602AD,2026-02-01,362.0
40.L1.3060.UGC3602AD,2026-03-01,370.0
40.L1.3060.UGC3602AV,2025-12-01,2308.0
40.L1.3060.UGC3602AV,2026-01-01,2340.0
40.L1.3060.UGC3602AV,2026-02-01,2376.0
40.L1.3060.UGC3602AV,2026-03-01,2380.0
40.L1.3060.UGC3602BD,2025-12-01,261.0
40.L1.3060.UGC3602BD,2026-01-01,420.0
40.L1.3060.UGC3602BD,2026-02-01,434.0
40.L1.3060.UGC3602BD,2026-03-01,454.0
40.L1.3060.UGC3602BV,2025-12-01,3000.0
40.L1.3060.UGC3602BV,2026-01-01,3345.0
40.L1.3060.UGC3602BV,2026-02-01,3426.0
40.L1.3060.UGC3602BV,2026-03-01,3461.0
40.L1.3060.USC3601,2025-12-01,11929.0
40.L1.3060.USC3601,2026-01-01,12066.0
40.L1.3060.USC3601,2026-02-01,12812.0
40.L1.3060.USC3601,2026-03-01,12361.0
40.L1.3060.USC3601D,2025-12-01,350.0
40.L1.3060.USC3601D,2026-01-01,354.0
40.L1.3060.USC3601D,2026-02-01,376.0
40.L1.3060.USC3601D,2026-03-01,347.0
40.L1.3060.USC3601V,2025-12-01,1500.0
40.L1.3060.USC3601V,2026-01-01,1701.0
40.L1.3060.USC3601V,2026-02-01,1810.0
40.L1.3060.USC3601V,2026-03-01,1737.0
40.L1.3060.USC3602,2025-12-01,4324.0
40.L1.3060.USC3602,2026-01-01,4840.0
40.L1.3060.USC3602,2026-02-01,5198.0
40.L1.3060.USC3602,2026-03-01,5270.0
40.L1.3060.USC3602D,2025-12-01,74.0
40.L1.3060.USC3602D,2026-01-01,196.0
40.L1.3060.USC3602D,2026-02-01,220.0
40.L1.3060.USC3602D,2026-03-01,209.0
40.L1.3060.USC3602V,2025-12-01,530.0
40.L1.3060.USC3602V,2026-01-01,72.0
40.L1.3060.USC3602V,2026-02-01,47.0
40.L1.3060.USC3602V,2026-03-01,151.0
40.L1.3060.USC3603,2025-12-01,5581.0
40.L1.3060.USC3603,2026-01-01,6991.0
40.L1.3060.USC3603,2026-02-01,7302.0
40.L1.3060.USC3603,2026-03-01,7536.0
40.L1.3060.USC3603D,2025-12-01,368.0
40.L1.3060.USC3603D,2026-01-01,166.0
40.L1.3060.USC3603D,2026-02-01,167.0
40.L1.3060.USC3603D,2026-03-01,152.0
40.L1.3060.USC3603V,2025-12-01,866.0
40.L1.3060.USC3603V,2026-01-01,1120.0
40.L1.3060.USC3603V,2026-02-01,1164.0
40.L1.3060.USC3603V,2026-03-01,1195.0
40.L1.3060.USC3604V,2025-12-01,30.0
40.L1.3060.USC3604V,2026-01-01,26.0
40.L1.3060.USC3604V,2026-02-01,31.0
40.L1.3060.USC3604V,2026-03-01,23.0
41.L1.3060.M3101,2025-12-01,5573.0
41.L1.3060.M3101,2026-01-01,7671.0
41.L1.3060.M3101,2026-02-01,7373.0
41.L1.3060.M3101,2026-03-01,7947.0
41.L1.3060.M3102,2025-12-01,664.0
41.L1.3060.M3102,2026-01-01,986.0
41.L1.3060.M3102,2026-02-01,1011.0
41.L1.3060.M3102,2026-03-01,1068.0
41.L1.3060.M3103,2025-12-01,5712.0
41.L1.3060.M3103,2026-01-01,5991.0
41.L1.3060.M3103,2026-02-01,6151.0
41.L1.3060.M3103,2026-03-01,6172.0
41.L1.3060.M3104,2025-12-01,576.0
41.L1.3060.M3104,2026-01-01,672.0
41.L1.3060.M3104,2026-02-01,711.0
41.L1.3060.M3104,2026-03-01,714.0
41.L1.3060.M3105,2025-12-01,100.0
41.L1.3060.M3105,2026-01-01,1449.0
41.L1.3060.M3105,2026-02-01,0.0
41.L1.3060.M3105,2026-03-01,258.0
41.L1.3060.M3106,2025-12-01,164.0
41.L1.3060.M3106,2026-01-01,88.0
41.L1.3060.M3106,2026-02-01,84.0
41.L1.3060.M3106,2026-03-01,76.0
41.L1.3060.M3107,2025-12-01,31.0
41.L1.3060.M3107,2026-01-01,0.0
41.L1.3060.M3107,2026-02-01,0.0
41.L1.3060.M3107,2026-03-01,0.0
41.L1.3060.M3108,2025-12-01,76.0
41.L1.3060.M3108,2026-01-01,374.0
41.L1.3060.M3108,2026-02-01,187.0
41.L1.3060.M3108,2026-03-01,318.0
41.L1.3060.M3201,2025-12-01,136.0
41.L1.3060.M3201,2026-01-01,682.0
41.L1.3060.M3201,2026-02-01,734.0
41.L1.3060.M3201,2026-03-01,833.0
41.L1.3060.M3203,2025-12-01,182.0
41.L1.3060.M3203,2026-01-01,79.0
41.L1.3060.M3203,2026-02-01,70.0
41.L1.3060.M3203,2026-03-01,59.0
41.L1.3060.M3205,2025-12-01,49.0
41.L1.3060.M3205,2026-01-01,32.0
41.L1.3060.M3205,2026-02-01,29.0
41.L1.3060.M3205,2026-03-01,24.0
41.L1.3060.M3207,2025-12-01,6.0
41.L1.3060.M3207,2026-01-01,0.0
41.L1.3060.M3207,2026-02-01,0.0
41.L1.3060.M3207,2026-03-01,0.0
41.L1.3060.M3301,2025-12-01,14700.0
41.L1.3060.M3301,2026-01-01,8906.0
41.L1.3060.M3301,2026-02-01,5763.0
41.L1.3060.M3301,2026-03-01,12573.0
41.L1.3060.M3302,2025-12-01,1813.0
41.L1.3060.M3302,2026-01-01,1538.0
41.L1.3060.M3302,2026-02-01,1560.0
41.L1.3060.M3302,2026-03-01,1484.0
41.L1.3060.M3303,2025-12-01,21800.0
41.L1.3060.M3303,2026-01-01,11370.0
41.L1.3060.M3303,2026-02-01,7357.0
41.L1.3060.M3303,2026-03-01,16052.0
41.L1.3060.M3304,2025-12-01,1312.0
41.L1.3060.M3304,2026-01-01,1445.0
41.L1.3060.M3304,2026-02-01,935.0
41.L1.3060.M3304,2026-03-01,2040.0
41.L1.3060.M3305,2025-12-01,11506.0
41.L1.3060.M3305,2026-01-01,10231.0
41.L1.3060.M3305,2026-02-01,6620.0
41.L1.3060.M3305,2026-03-01,14443.0
41.L1.3060.M3306,2025-12-01,10200.0
41.L1.3060.M3306,2026-01-01,14242.0
41.L1.3060.M3306,2026-02-01,13532.0
41.L1.3060.M3306,2026-03-01,13083.0
41.L1.3060.M3307,2025-12-01,24100.0
41.L1.3060.M3307,2026-01-01,19660.0
41.L1.3060.M3307,2026-02-01,20862.0
41.L1.3060.M3307,2026-03-01,21144.0
41.L1.3060.M3308,2025-12-01,10582.0
41.L1.3060.M3308,2026-01-01,9400.0
41.L1.3060.M3308,2026-02-01,9152.0
41.L1.3060.M3308,2026-03-01,8871.0
41.L1.3060.M3401,2025-12-01,454.0
41.L1.3060.M3401,2026-01-01,494.0
41.L1.3060.M3401,2026-02-01,320.0
41.L1.3060.M3401,2026-03-01,697.0
41.L1.3060.M3403,2025-12-01,193.0
41.L1.3060.M3403,2026-01-01,575.0
41.L1.3060.M3403,2026-02-01,372.0
41.L1.3060.M3403,2026-03-01,812.0
41.L1.3060.M3405,2025-12-01,1691.0
41.L1.3060.M3405,2026-01-01,1377.0
41.L1.3060.M3405,2026-02-01,891.0
41.L1.3060.M3405,2026-03-01,1944.0
41.L1.3060.M3407,2025-12-01,1442.0
41.L1.3060.M3407,2026-01-01,1341.0
41.L1.3060.M3407,2026-02-01,868.0
41.L1.3060.M3407,2026-03-01,1893.0
41.L1.3060.MS361001T,2025-12-01,3086.0
41.L1.3060.MS361001T,2026-01-01,2907.0
41.L1.3060.MS361001T,2026-02-01,2998.0
41.L1.3060.MS361001T,2026-03-01,2805.0
41.L1.3060.MS361002D,2025-12-01,11.0
41.L1.3060.MS361002D,2026-01-01,5.0
41.L1.3060.MS361002D,2026-02-01,6.0
41.L1.3060.MS361002D,2026-03-01,4.0
41.L1.3060.MS361003V,2025-12-01,184.0
41.L1.3060.MS361003V,2026-01-01,32.0
41.L1.3060.MS361003V,2026-02-01,21.0
41.L1.3060.MS361003V,2026-03-01,136.0
41.L1.3060.MT361001T,2025-12-01,3587.0
41.L1.3060.MT361001T,2026-01-01,393.0
41.L1.3060.MT361001T,2026-02-01,660.0
41.L1.3060.MT361001T,2026-03-01,1439.0
41.L1.3060.MT361002D,2025-12-01,99.0
41.L1.3060.MT361002D,2026-01-01,66.0
41.L1.3060.MT361002D,2026-02-01,63.0
41.L1.3060.MT361002D,2026-03-01,59.0
41.L1.3060.MT361003V,2025-12-01,712.0
41.L1.3060.MT361003V,2026-01-01,75.0
41.L1.3060.MT361003V,2026-02-01,49.0
41.L1.3060.MT361003V,2026-03-01,378.0
41.L1.3060.S3101,2025-12-01,3589.0
41.L1.3060.S3101,2026-01-01,2968.0
41.L1.3060.S3101,2026-02-01,3225.0
41.L1.3060.S3101,2026-03-01,2858.0
41.L1.3060.S3102,2025-12-01,609.0
41.L1.3060.S3102,2026-01-01,84.0
41.L1.3060.S3102,2026-02-01,55.0
41.L1.3060.S3102,2026-03-01,250.0
41.L1.3060.S3103,2025-12-01,1748.0
41.L1.3060.S3103,2026-01-01,575.0
41.L1.3060.S3103,2026-02-01,374.0
41.L1.3060.S3103,2026-03-01,575.0
41.L1.3060.S3104,2025-12-01,350.0
41.L1.3060.S3104,2026-01-01,23.0
41.L1.3060.S3104,2026-02-01,15.0
41.L1.3060.S3104,2026-03-01,179.0
41.L1.3060.S3105,2025-12-01,283.0
41.L1.3060.S3105,2026-01-01,135.0
41.L1.3060.S3105,2026-02-01,157.0
41.L1.3060.S3105,2026-03-01,119.0
41.L1.3060.S3106,2025-12-01,288.0
41.L1.3060.S3106,2026-01-01,811.0
41.L1.3060.S3106,2026-02-01,902.0
41.L1.3060.S3106,2026-03-01,960.0
41.L1.3060.S3107,2025-12-01,160.0
41.L1.3060.S3107,2026-01-01,212.0
41.L1.3060.S3107,2026-02-01,181.0
41.L1.3060.S3107,2026-03-01,197.0
41.L1.3060.S3108,2025-12-01,282.0
41.L1.3060.S3108,2026-01-01,591.0
41.L1.3060.S3108,2026-02-01,623.0
41.L1.3060.S3108,2026-03-01,675.0
41.L1.3060.S3201,2025-12-01,134.0
41.L1.3060.S3201,2026-01-01,89.0
41.L1.3060.S3201,2026-02-01,90.0
41.L1.3060.S3201,2026-03-01,73.0
41.L1.3060.S3203,2025-12-01,94.0
41.L1.3060.S3203,2026-01-01,53.0
41.L1.3060.S3203,2026-02-01,59.0
41.L1.3060.S3203,2026-03-01,50.0
41.L1.3060.S3205,2025-12-01,71.0
41.L1.3060.S3205,2026-01-01,40.0
41.L1.3060.S3205,2026-02-01,46.0
41.L1.3060.S3205,2026-03-01,37.0
41.L1.3060.S3207,2025-12-01,120.0
41.L1.3060.S3207,2026-01-01,132.0
41.L1.3060.S3207,2026-02-01,134.0
41.L1.3060.S3207,2026-03-01,139.0
41.L1.3060.U3101,2025-12-01,1365.0
41.L1.3060.U3101,2026-01-01,2135.0
41.L1.3060.U3101,2026-02-01,2154.0
41.L1.3060.U3101,2026-03-01,2292.0
41.L1.3060.U3102,2025-12-01,163.0
41.L1.3060.U3102,2026-01-01,104.0
41.L1.3060.U3102,2026-02-01,68.0
41.L1.3060.U3102,2026-03-01,312.0
41.L1.3060.U3103,2025-12-01,5000.0
41.L1.3060.U3103,2026-01-01,891.0
41.L1.3060.U3103,2026-02-01,648.0
41.L1.3060.U3103,2026-03-01,2944.0
41.L1.3060.U3104,2025-12-01,800.0
41.L1.3060.U3104,2026-01-01,122.0
41.L1.3060.U3104,2026-02-01,84.0
41.L1.3060.U3104,2026-03-01,339.0
41.L1.3060.U3105,2025-12-01,1694.0
41.L1.3060.U3105,2026-01-01,1694.0
41.L1.3060.U3105,2026-02-01,1623.0
41.L1.3060.U3105,2026-03-01,1689.0
41.L1.3060.U3106,2025-12-01,1437.0
41.L1.3060.U3106,2026-01-01,280.0
41.L1.3060.U3106,2026-02-01,182.0
41.L1.3060.U3106,2026-03-01,592.0
41.L1.3060.U3107,2025-12-01,602.0
41.L1.3060.U3107,2026-01-01,663.0
41.L1.3060.U3107,2026-02-01,535.0
41.L1.3060.U3107,2026-03-01,561.0
41.L1.3060.U3108,2025-12-01,480.0
41.L1.3060.U3108,2026-01-01,328.0
41.L1.3060.U3108,2026-02-01,334.0
41.L1.3060.U3108,2026-03-01,362.0
41.L1.3060.U3201,2025-12-01,19.0
41.L1.3060.U3201,2026-01-01,59.0
41.L1.3060.U3201,2026-02-01,63.0
41.L1.3060.U3201,2026-03-01,72.0
41.L1.3060.U3203,2025-12-01,188.0
41.L1.3060.U3203,2026-01-01,205.0
41.L1.3060.U3203,2026-02-01,214.0
41.L1.3060.U3203,2026-03-01,208.0
41.L1.3060.U3205,2025-12-01,126.0
41.L1.3060.U3205,2026-01-01,86.0
41.L1.3060.U3205,2026-02-01,82.0
41.L1.3060.U3205,2026-03-01,77.0
41.L1.3060.U3207,2025-12-01,27.0
41.L1.3060.U3207,2026-01-01,17.0
41.L1.3060.U3207,2026-02-01,11.0
41.L1.3060.U3207,2026-03-01,23.0
41.L1.3060.U3301,2025-12-01,15585.0
41.L1.3060.U3301,2026-01-01,13667.0
41.L1.3060.U3301,2026-02-01,8843.0
41.L1.3060.U3301,2026-03-01,19294.0
41.L1.3060.U3302,2025-12-01,1787.0
41.L1.3060.U3302,2026-01-01,2015.0
41.L1.3060.U3302,2026-02-01,2050.0
41.L1.3060.U3302,2026-03-01,2071.0
41.L1.3060.U3303,2025-12-01,16970.0
41.L1.3060.U3303,2026-01-01,13415.0
41.L1.3060.U3303,2026-02-01,8680.0
41.L1.3060.U3303,2026-03-01,18938.0
41.L1.3060.U3304,2025-12-01,1432.0
41.L1.3060.U3304,2026-01-01,1336.0
41.L1.3060.U3304,2026-02-01,865.0
41.L1.3060.U3304,2026-03-01,1887.0
41.L1.3060.U3305,2025-12-01,25800.0
41.L1.3060.U3305,2026-01-01,12925.0
41.L1.3060.U3305,2026-02-01,8363.0
41.L1.3060.U3305,2026-03-01,18247.0
41.L1.3060.U3306,2025-12-01,13745.0
41.L1.3060.U3306,2026-01-01,9551.0
41.L1.3060.U3306,2026-02-01,6180.0
41.L1.3060.U3306,2026-03-01,13484.0
41.L1.3060.U3307,2025-12-01,21037.0
41.L1.3060.U3307,2026-01-01,19756.0
41.L1.3060.U3307,2026-02-01,12783.0
41.L1.3060.U3307,2026-03-01,27891.0
41.L1.3060.U3308,2025-12-01,16347.0
41.L1.3060.U3308,2026-01-01,13454.0
41.L1.3060.U3308,2026-02-01,8705.0
41.L1.3060.U3308,2026-03-01,18993.0
41.L1.3060.U3401,2025-12-01,670.0
41.L1.3060.U3401,2026-01-01,545.0
41.L1.3060.U3401,2026-02-01,575.0
41.L1.3060.U3401,2026-03-01,537.0
41.L1.3060.U3403,2025-12-01,1052.0
41.L1.3060.U3403,2026-01-01,898.0
41.L1.3060.U3403,2026-02-01,795.0
41.L1.3060.U3403,2026-03-01,816.0
41.L1.3060.U3405,2025-12-01,2043.0
41.L1.3060.U3405,2026-01-01,1978.0
41.L1.3060.U3405,2026-02-01,1280.0
41.L1.3060.U3405,2026-03-01,2793.0
41.L1.3060.U3407,2025-12-01,2791.0
41.L1.3060.U3407,2026-01-01,2568.0
41.L1.3060.U3407,2026-02-01,1662.0
41.L1.3060.U3407,2026-03-01,3626.0
41.L1.3060.UT361001T,2025-12-01,7812.0
41.L1.3060.UT361001T,2026-01-01,1502.0
41.L1.3060.UT361001T,2026-02-01,976.0
41.L1.3060.UT361001T,2026-03-01,4404.0
41.L1.3060.UT361002D,2025-12-01,141.0
41.L1.3060.UT361002D,2026-01-01,135.0
41.L1.3060.UT361002D,2026-02-01,110.0
41.L1.3060.UT361002D,2026-03-01,123.0
41.L1.3060.UT361003V,2025-12-01,929.0
41.L1.3060.UT361003V,2026-01-01,46.0
41.L1.3060.UT361003V,2026-02-01,30.0
41.L1.3060.UT361003V,2026-03-01,650.0
41.L1.4060.MS462001,2025-12-01,2048.0
41.L1.4060.MS462001,2026-01-01,3159.0
41.L1.4060.MS462001,2026-02-01,3306.0
41.L1.4060.MS462001,2026-03-01,3450.0
41.L1.4060.MS462002,2025-12-01,2352.0
41.L1.4060.MS462002,2026-01-01,2197.0
41.L1.4060.MS462002,2026-02-01,2272.0
41.L1.4060.MS462002,2026-03-01,2159.0
41.L1.4060.MS462003,2025-12-01,282.0
41.L1.4060.MS462003,2026-01-01,849.0
41.L1.4060.MS462003,2026-02-01,931.0
41.L1.4060.MS462003,2026-03-01,1004.0
41.L1.4060.MS462004,2025-12-01,1196.0
41.L1.4060.MS462004,2026-01-01,1338.0
41.L1.4060.MS462004,2026-02-01,1311.0
41.L1.4060.MS462004,2026-03-01,1346.0
41.L1.4060.MT462001,2025-12-01,1169.0
41.L1.4060.MT462001,2026-01-01,4391.0
41.L1.4060.MT462001,2026-02-01,2854.0
41.L1.4060.MT462001,2026-03-01,4830.0
41.L1.4060.MT462002,2025-12-01,4746.0
